,block_num,tx_time,tx_from,tx_to,tx_amount,tx_fee,account_value
0x93ce...33f102,37944549,"Sep 08, 2020  23:24:23  /  UTC+9",0x93ce...33f102,0x2968...c4e5a8,-1000,0.000775,152984047.0
0x0f68...ba52f2,37945503,"Sep 08, 2020  23:40:17  /  UTC+9",0x0f68...ba52f2,0x2968...c4e5a8,-100,0.000775,152983947.0
0x32e0...896bae,37945643,"Sep 08, 2020  23:42:37  /  UTC+9",0x32e0...896bae,0x2968...c4e5a8,-511,0.000775,152983436.0
0x7b48...4ad1a1,37946221,"Sep 08, 2020  23:52:15  /  UTC+9",0x7b48...4ad1a1,0x2968...c4e5a8,-2100,0.000775,152981336.0
0xee15...efb58a,37946861,"Sep 09, 2020  00:02:55  /  UTC+9",0xee15...efb58a,0x2968...c4e5a8,-20500,0.000775,152960836.0
0x19ef...7fc4fc,37947001,"Sep 09, 2020  00:05:15  /  UTC+9",0x19ef...7fc4fc,0x2968...c4e5a8,-28501,0.000775,152932335.0
0xc900...8871bf,37947116,"Sep 09, 2020  00:07:10  /  UTC+9",0xc900...8871bf,0x2968...c4e5a8,28501,0.000775,152960836.0
0x1c78...70866d,37947262,"Sep 09, 2020  00:09:36  /  UTC+9",0x1c78...70866d,0x2968...c4e5a8,-2577,0.000775,152958259.0
0xeb74...626672,37947334,"Sep 09, 2020  00:10:48  /  UTC+9",0xeb74...626672,0x2968...c4e5a8,-348,0.000775,152957910.0
0xfe86...0c05c5,37947824,"Sep 09, 2020  00:18:58  /  UTC+9",0xfe86...0c05c5,0x2968...c4e5a8,5000,0.000775,152962910.0
0x9057...570f0a,37948217,"Sep 09, 2020  00:25:31  /  UTC+9",0x9057...570f0a,0x2968...c4e5a8,5,0.000775,152958012.0
0x7253...d97807,37947987,"Sep 09, 2020  00:21:41  /  UTC+9",0x7253...d97807,0x2968...c4e5a8,-5218,0.000775,152958012.0
0x1fd5...528bcc,37947895,"Sep 09, 2020  00:20:09  /  UTC+9",0x1fd5...528bcc,0x2968...c4e5a8,314,0.000775,152958012.0
0x364a...6c8fa9,37948375,"Sep 09, 2020  00:28:09  /  UTC+9",0x364a...6c8fa9,0x2968...c4e5a8,-10,0.000775,152958002.0
0xfcbb...3bef0e,37948578,"Sep 09, 2020  00:31:32  /  UTC+9",0xfcbb...3bef0e,0x2968...c4e5a8,-10,0.000775,152957992.0
0x34e9...b21bba,37948863,"Sep 09, 2020  00:36:17  /  UTC+9",0x34e9...b21bba,0x2968...c4e5a8,5000,0.000775,152962992.0
0x055b...afecaa,37948899,"Sep 09, 2020  00:36:53  /  UTC+9",0x055b...afecaa,0x2968...c4e5a8,-5684,0.000775,152957307.0
0x5d00...f05385,37950363,"Sep 09, 2020  01:01:17  /  UTC+9",0x5d00...f05385,0x2968...c4e5a8,-5120,0.000775,152952187.0
0xd83a...ab3c95,37950469,"Sep 09, 2020  01:03:03  /  UTC+9",0xd83a...ab3c95,0x2968...c4e5a8,1,0.000775,152952188.0
0x9971...66c425,37950538,"Sep 09, 2020  01:04:12  /  UTC+9",0x9971...66c425,0x2968...c4e5a8,1,0.000775,152952189.0
0x23f1...6dcebe,37950743,"Sep 09, 2020  01:07:37  /  UTC+9",0x23f1...6dcebe,0x2968...c4e5a8,1,0.000775,152952191.0
0xcfb1...117e2e,37950738,"Sep 09, 2020  01:07:32  /  UTC+9",0xcfb1...117e2e,0x2968...c4e5a8,1,0.000775,152952191.0
0x5f92...6c17e5,37950940,"Sep 09, 2020  01:10:54  /  UTC+9",0x5f92...6c17e5,0x2968...c4e5a8,1,0.000775,152952192.0
0x264b...efcc1b,37951073,"Sep 09, 2020  01:13:07  /  UTC+9",0x264b...efcc1b,0x2968...c4e5a8,50,0.000775,152952242.0
0x0881...483834,37951785,"Sep 09, 2020  01:24:59  /  UTC+9",0x0881...483834,0x2968...c4e5a8,1,0.000775,152952243.0
0x0a87...32d7bf,37952557,"Sep 09, 2020  01:37:51  /  UTC+9",0x0a87...32d7bf,0x2968...c4e5a8,1,0.000775,152952244.0
0x5ee7...375dff,37952895,"Sep 09, 2020  01:44:24  /  UTC+9",0x5ee7...375dff,0x2968...c4e5a8,-25464,0.000775,152926779.0
0x22ef...557aeb,37955084,"Sep 09, 2020  02:21:37  /  UTC+9",0x22ef...557aeb,0x2968...c4e5a8,4049,0.000775,152930829.0
0x1a05...bd228e,37955795,"Sep 09, 2020  02:33:28  /  UTC+9",0x1a05...bd228e,0x2968...c4e5a8,5000,0.000775,152935829.0
0xf5fd...3bfbc0,37955990,"Sep 09, 2020  02:36:43  /  UTC+9",0xf5fd...3bfbc0,0x2968...c4e5a8,5,0.000775,152935834.0
0xd96a...3d97a3,37959064,"Sep 09, 2020  03:27:57  /  UTC+9",0xd96a...3d97a3,0x2968...c4e5a8,4510,0.000775,152940344.0
0x99b0...429e64,37980192,"Sep 09, 2020  09:20:05  /  UTC+9",0x99b0...429e64,0x2968...c4e5a8,100,0.000775,152797789.0
0xfe9b...f5b121,37979802,"Sep 09, 2020  09:13:35  /  UTC+9",0xfe9b...f5b121,0x2968...c4e5a8,1,0.000775,152797789.0
0xa658...a0474d,37979608,"Sep 09, 2020  09:10:21  /  UTC+9",0xa658...a0474d,0x2968...c4e5a8,156,0.000775,152797789.0
0xb9d1...9b2f58,37979390,"Sep 09, 2020  09:06:43  /  UTC+9",0xb9d1...9b2f58,0x2968...c4e5a8,-3517,0.000775,152797789.0
0xde07...daa88a,37979377,"Sep 09, 2020  09:06:30  /  UTC+9",0xde07...daa88a,0x2968...c4e5a8,-90000,0.000775,152797789.0
0xdc03...fb0b10,37979049,"Sep 09, 2020  09:01:02  /  UTC+9",0xdc03...fb0b10,0x2968...c4e5a8,-4992,0.000775,152797789.0
0x20bf...16dc18,37978959,"Sep 09, 2020  08:59:32  /  UTC+9",0x20bf...16dc18,0x2968...c4e5a8,10000,0.000775,152797789.0
0x7a54...5ef77a,37978443,"Sep 09, 2020  08:50:56  /  UTC+9",0x7a54...5ef77a,0x2968...c4e5a8,5310,0.000775,152797789.0
0x7722...28bff4,37977088,"Sep 09, 2020  08:28:21  /  UTC+9",0x7722...28bff4,0x2968...c4e5a8,-25464,0.000775,152797789.0
0xe716...f7a759,37976698,"Sep 09, 2020  08:21:51  /  UTC+9",0xe716...f7a759,0x2968...c4e5a8,-248,0.000775,152797789.0
0x3bbb...9ab4df,37976521,"Sep 09, 2020  08:18:54  /  UTC+9",0x3bbb...9ab4df,0x2968...c4e5a8,21,0.000775,152797789.0
0xe9cb...25f5c4,37976066,"Sep 09, 2020  08:11:19  /  UTC+9",0xe9cb...25f5c4,0x2968...c4e5a8,19800,0.000775,152797789.0
0x50b4...7a0510,37975998,"Sep 09, 2020  08:10:11  /  UTC+9",0x50b4...7a0510,0x2968...c4e5a8,14990,0.000775,152797789.0
0x985e...3d9d21,37972800,"Sep 09, 2020  07:16:53  /  UTC+9",0x985e...3d9d21,0x2968...c4e5a8,600,0.000775,152797789.0
0xef29...3d0d61,37972728,"Sep 09, 2020  07:15:41  /  UTC+9",0xef29...3d0d61,0x2968...c4e5a8,-3047,0.000775,152797789.0
0x152f...606c5a,37981421,"Sep 09, 2020  09:40:34  /  UTC+9",0x152f...606c5a,0x2968...c4e5a8,14950,0.000775,152812739.0
0xb38d...92e781,37983603,"Sep 09, 2020  10:16:56  /  UTC+9",0xb38d...92e781,0x2968...c4e5a8,19000,0.000775,152831739.0
0x04fe...1f20ef,37983736,"Sep 09, 2020  10:19:09  /  UTC+9",0x04fe...1f20ef,0x2968...c4e5a8,69,0.000775,152831808.0
0xe262...7cd91e,37984000,"Sep 09, 2020  10:23:33  /  UTC+9",0xe262...7cd91e,0x2968...c4e5a8,170,0.000775,152832978.0
0x1342...e49d9a,37983868,"Sep 09, 2020  10:21:21  /  UTC+9",0x1342...e49d9a,0x2968...c4e5a8,1000,0.000775,152832978.0
0x8b17...0be48d,37984196,"Sep 09, 2020  10:26:49  /  UTC+9",0x8b17...0be48d,0x2968...c4e5a8,4,0.000775,152832982.0
0xa3c8...2adc5b,37984400,"Sep 09, 2020  10:30:13  /  UTC+9",0xa3c8...2adc5b,0x2968...c4e5a8,13,0.000775,152832995.0
0xab89...498e04,37984661,"Sep 09, 2020  10:34:34  /  UTC+9",0xab89...498e04,0x2968...c4e5a8,13008,0.000775,152846003.0
0x898a...228ab2,37985742,"Sep 09, 2020  10:52:35  /  UTC+9",0x898a...228ab2,0x2968...c4e5a8,-5,0.000775,152845998.0
0x8a58...e369ef,37987197,"Sep 09, 2020  11:16:50  /  UTC+9",0x8a58...e369ef,0x2968...c4e5a8,-13000,0.000775,152833003.0
0xcdbb...fbeb48,37987157,"Sep 09, 2020  11:16:10  /  UTC+9",0xcdbb...fbeb48,0x2968...c4e5a8,5,0.000775,152833003.0
0x8e23...8a69bf,37988091,"Sep 09, 2020  11:31:44  /  UTC+9",0x8e23...8a69bf,0x2968...c4e5a8,-822,0.000775,152832181.0
0x7803...27db6a,37988315,"Sep 09, 2020  11:35:28  /  UTC+9",0x7803...27db6a,0x2968...c4e5a8,50,0.000775,152832231.0
0x4437...cd053e,37988706,"Sep 09, 2020  11:41:59  /  UTC+9",0x4437...cd053e,0x2968...c4e5a8,1,0.000775,152832232.0
0x5bd1...c0d082,37989351,"Sep 09, 2020  11:52:44  /  UTC+9",0x5bd1...c0d082,0x2968...c4e5a8,1,0.000775,152832233.0
0x1ff3...f9df4c,37989996,"Sep 09, 2020  12:03:29  /  UTC+9",0x1ff3...f9df4c,0x2968...c4e5a8,50,0.000775,152830283.0
0x8186...642243,37989990,"Sep 09, 2020  12:03:23  /  UTC+9",0x8186...642243,0x2968...c4e5a8,-2000,0.000775,152830283.0
0x0f7c...c6ea09,37990392,"Sep 09, 2020  12:10:05  /  UTC+9",0x0f7c...c6ea09,0x2968...c4e5a8,5006,0.000775,152835289.0
0x120d...9aaf53,37990697,"Sep 09, 2020  12:15:10  /  UTC+9",0x120d...9aaf53,0x2968...c4e5a8,-329000,0.000775,152506289.0
0x927a...1d0f42,37990770,"Sep 09, 2020  12:16:23  /  UTC+9",0x927a...1d0f42,0x2968...c4e5a8,-10,0.000775,152506279.0
0xafc7...3675d3,37990843,"Sep 09, 2020  12:17:36  /  UTC+9",0xafc7...3675d3,0x2968...c4e5a8,-2000,0.000775,152504279.0
0x8763...459e63,37991231,"Sep 09, 2020  12:24:04  /  UTC+9",0x8763...459e63,0x2968...c4e5a8,-2007,0.000775,152502271.0
0xeb5d...1f1800,37991313,"Sep 09, 2020  12:25:26  /  UTC+9",0xeb5d...1f1800,0x2968...c4e5a8,-17978,0.000775,152484293.0
0x1ddb...ea6d2e,37991429,"Sep 09, 2020  12:27:22  /  UTC+9",0x1ddb...ea6d2e,0x2968...c4e5a8,35,0.000775,152484328.0
0x060f...7da91f,37991691,"Sep 09, 2020  12:31:44  /  UTC+9",0x060f...7da91f,0x2968...c4e5a8,50,0.000775,152484378.0
0xe5ed...ab6fdc,37991896,"Sep 09, 2020  12:35:09  /  UTC+9",0xe5ed...ab6fdc,0x2968...c4e5a8,-5868,0.000775,152478509.0
0xc714...22968f,37991972,"Sep 09, 2020  12:36:25  /  UTC+9",0xc714...22968f,0x2968...c4e5a8,-92364,0.000775,152386145.0
0x2859...bb7e39,37993238,"Sep 09, 2020  12:57:31  /  UTC+9",0x2859...bb7e39,0x2968...c4e5a8,100,0.000775,152386245.0
0xc14d...daaab2,37993883,"Sep 09, 2020  13:08:16  /  UTC+9",0xc14d...daaab2,0x2968...c4e5a8,4000,0.000775,152390245.0
0xc89d...da3fb5,37994385,"Sep 09, 2020  13:16:38  /  UTC+9",0xc89d...da3fb5,0x2968...c4e5a8,-15000,0.000775,152370245.0
0xddc6...d2a1f4,37994184,"Sep 09, 2020  13:13:17  /  UTC+9",0xddc6...d2a1f4,0x2968...c4e5a8,-5000,0.000775,152370245.0
0xdcf0...dab960,37994728,"Sep 09, 2020  13:22:21  /  UTC+9",0xdcf0...dab960,0x2968...c4e5a8,10,0.000775,152370255.0
0xe2d1...aeed4a,37995344,"Sep 09, 2020  13:32:37  /  UTC+9",0xe2d1...aeed4a,0x2968...c4e5a8,-3000,0.000775,152567278.0
0xcb0b...d0b7fa,37995122,"Sep 09, 2020  13:28:55  /  UTC+9",0xcb0b...d0b7fa,0x2968...c4e5a8,200023,0.000775,152567278.0
0x7736...26402f,37995478,"Sep 09, 2020  13:34:51  /  UTC+9",0x7736...26402f,0x2968...c4e5a8,-10463,0.000775,152556814.0
0x2bcc...ecac64,37996560,"Sep 09, 2020  13:52:53  /  UTC+9",0x2bcc...ecac64,0x2968...c4e5a8,-26315,0.000775,152530499.0
0xfa69...057b06,37996948,"Sep 09, 2020  13:59:21  /  UTC+9",0xfa69...057b06,0x2968...c4e5a8,-551,0.000775,152529948.0
0x4a08...fa0b49,37997061,"Sep 09, 2020  14:01:14  /  UTC+9",0x4a08...fa0b49,0x2968...c4e5a8,50,0.000775,152529998.0
0x1018...bca532,37997527,"Sep 09, 2020  14:09:00  /  UTC+9",0x1018...bca532,0x2968...c4e5a8,-5,0.000775,152529993.0
0x76b5...85a716,37997969,"Sep 09, 2020  14:16:22  /  UTC+9",0x76b5...85a716,0x2968...c4e5a8,10002,0.000775,152539995.0
0xecf9...12152f,37998426,"Sep 09, 2020  14:23:59  /  UTC+9",0xecf9...12152f,0x2968...c4e5a8,-3210,0.000775,152536784.0
0x77b8...0414bd,37998745,"Sep 09, 2020  14:29:18  /  UTC+9",0x77b8...0414bd,0x2968...c4e5a8,100,0.000775,152536884.0
0x1094...b975f7,37998812,"Sep 09, 2020  14:30:25  /  UTC+9",0x1094...b975f7,0x2968...c4e5a8,50,0.000775,152536934.0
0x6cf0...9e22ec,37998883,"Sep 09, 2020  14:31:36  /  UTC+9",0x6cf0...9e22ec,0x2968...c4e5a8,20,0.000775,152536954.0
0xced8...904e8d,37999980,"Sep 09, 2020  14:49:53  /  UTC+9",0xced8...904e8d,0x2968...c4e5a8,83309,0.000775,152620174.0
0xcaa6...f0d5f6,37999944,"Sep 09, 2020  14:49:17  /  UTC+9",0xcaa6...f0d5f6,0x2968...c4e5a8,-89,0.000775,152620174.0
0xfa57...7da1ee,38000120,"Sep 09, 2020  14:52:13  /  UTC+9",0xfa57...7da1ee,0x2968...c4e5a8,24848,0.000775,152647054.0
0x27bf...ba3e52,38000115,"Sep 09, 2020  14:52:08  /  UTC+9",0x27bf...ba3e52,0x2968...c4e5a8,2031,0.000775,152647054.0
0xd769...f9e57d,38000381,"Sep 09, 2020  14:56:34  /  UTC+9",0xd769...f9e57d,0x2968...c4e5a8,120096,0.000775,152767150.0
0xee40...ec888e,38000453,"Sep 09, 2020  14:57:46  /  UTC+9",0xee40...ec888e,0x2968...c4e5a8,640,0.000775,152767790.0
0xb267...33c3b8,38000641,"Sep 09, 2020  15:00:54  /  UTC+9",0xb267...33c3b8,0x2968...c4e5a8,-20000,0.000775,152747790.0
0x2834...f3604e,38001555,"Sep 09, 2020  15:16:08  /  UTC+9",0x2834...f3604e,0x2968...c4e5a8,50,0.000775,152745752.0
0xbcbf...847031,38001539,"Sep 09, 2020  15:15:52  /  UTC+9",0xbcbf...847031,0x2968...c4e5a8,-6000,0.000775,152745752.0
0xefd0...7e8ba5,38001356,"Sep 09, 2020  15:12:49  /  UTC+9",0xefd0...7e8ba5,0x2968...c4e5a8,3911,0.000775,152745752.0
0xa378...e3c6ce,38001869,"Sep 09, 2020  15:21:22  /  UTC+9",0xa378...e3c6ce,0x2968...c4e5a8,-1899,0.000775,152743853.0
0xac7c...a56e59,38001946,"Sep 09, 2020  15:22:39  /  UTC+9",0xac7c...a56e59,0x2968...c4e5a8,15647,0.000775,152759500.0
0xa6d9...91a1d1,38002403,"Sep 09, 2020  15:30:16  /  UTC+9",0xa6d9...91a1d1,0x2968...c4e5a8,63,0.000775,152759564.0
0xc750...0a295d,38003639,"Sep 09, 2020  15:50:52  /  UTC+9",0xc750...0a295d,0x2968...c4e5a8,-70,0.000775,152759494.0
0x1dff...b78079,38003689,"Sep 09, 2020  15:51:42  /  UTC+9",0x1dff...b78079,0x2968...c4e5a8,187,0.000775,152759681.0
0xbd39...d1469e,38003757,"Sep 09, 2020  15:52:50  /  UTC+9",0xbd39...d1469e,0x2968...c4e5a8,2185,0.000775,152761866.0
0x9d13...8f30c5,38003968,"Sep 09, 2020  15:56:21  /  UTC+9",0x9d13...8f30c5,0x2968...c4e5a8,-6299,0.000775,152755566.0
0xc7be...7d82ff,38004432,"Sep 09, 2020  16:04:05  /  UTC+9",0xc7be...7d82ff,0x2968...c4e5a8,-1260,0.000775,152745830.0
0x9daa...448080,38004360,"Sep 09, 2020  16:02:53  /  UTC+9",0x9daa...448080,0x2968...c4e5a8,-8481,0.000775,152745830.0
0x3e55...cfbe9d,38004282,"Sep 09, 2020  16:01:35  /  UTC+9",0x3e55...cfbe9d,0x2968...c4e5a8,5,0.000775,152745830.0
0x22bc...489334,38004952,"Sep 09, 2020  16:12:45  /  UTC+9",0x22bc...489334,0x2968...c4e5a8,-1029,0.000775,152744801.0
0x56b3...ca08eb,38006023,"Sep 09, 2020  16:30:36  /  UTC+9",0x56b3...ca08eb,0x2968...c4e5a8,50096,0.000775,152794897.0
0x6b35...f59b3e,38006157,"Sep 09, 2020  16:32:50  /  UTC+9",0x6b35...f59b3e,0x2968...c4e5a8,200000,0.000775,152991697.0
0x61a0...22c142,38006099,"Sep 09, 2020  16:31:52  /  UTC+9",0x61a0...22c142,0x2968...c4e5a8,-3200,0.000775,152991697.0
0x2843...c18aeb,38006299,"Sep 09, 2020  16:35:12  /  UTC+9",0x2843...c18aeb,0x2968...c4e5a8,-26315,0.000775,152965382.0
0x30d6...49d0c5,38006484,"Sep 09, 2020  16:38:17  /  UTC+9",0x30d6...49d0c5,0x2968...c4e5a8,48,0.000775,152965431.0
0xf28b...38aa64,38006812,"Sep 09, 2020  16:43:45  /  UTC+9",0xf28b...38aa64,0x2968...c4e5a8,10,0.000775,152965441.0
0x4cc3...13f821,38007002,"Sep 09, 2020  16:46:55  /  UTC+9",0x4cc3...13f821,0x2968...c4e5a8,-1,0.000775,152965439.0
0xafc6...014a7a,38007137,"Sep 09, 2020  16:49:10  /  UTC+9",0xafc6...014a7a,0x2968...c4e5a8,40,0.000775,152965479.0
0x7764...2d82a3,38007527,"Sep 09, 2020  16:55:40  /  UTC+9",0x7764...2d82a3,0x2968...c4e5a8,50,0.000775,152965529.0
0x090c...8a2e10,38007855,"Sep 09, 2020  17:01:08  /  UTC+9",0x090c...8a2e10,0x2968...c4e5a8,1,0.000775,152963415.0
0xd344...1942fe,38007782,"Sep 09, 2020  16:59:55  /  UTC+9",0xd344...1942fe,0x2968...c4e5a8,-1200,0.000775,152963415.0
0x01c9...415185,38007648,"Sep 09, 2020  16:57:41  /  UTC+9",0x01c9...415185,0x2968...c4e5a8,-914,0.000775,152963415.0
0xae80...6c09f2,38008055,"Sep 09, 2020  17:04:28  /  UTC+9",0xae80...6c09f2,0x2968...c4e5a8,4641,0.000775,152968105.0
0x6025...f18f42,38008051,"Sep 09, 2020  17:04:24  /  UTC+9",0x6025...f18f42,0x2968...c4e5a8,49,0.000775,152968105.0
0xff2f...3f19cc,38008251,"Sep 09, 2020  17:07:44  /  UTC+9",0xff2f...3f19cc,0x2968...c4e5a8,-14229,0.000775,152953876.0
0xfc74...6b7ff4,38009330,"Sep 09, 2020  17:25:43  /  UTC+9",0xfc74...6b7ff4,0x2968...c4e5a8,-10,0.000775,152953866.0
0x6a7e...332d33,38009599,"Sep 09, 2020  17:30:12  /  UTC+9",0x6a7e...332d33,0x2968...c4e5a8,-1100,0.000775,152952766.0
0xf846...55cc90,38010369,"Sep 09, 2020  17:43:02  /  UTC+9",0xf846...55cc90,0x2968...c4e5a8,-1000,0.000775,152951766.0
0x6ce1...525796,38010694,"Sep 09, 2020  17:48:27  /  UTC+9",0x6ce1...525796,0x2968...c4e5a8,1,0.000775,152951038.0
0x52df...ec5ca4,38010630,"Sep 09, 2020  17:47:23  /  UTC+9",0x52df...ec5ca4,0x2968...c4e5a8,-729,0.000775,152951038.0
0x0013...352df8,38010828,"Sep 09, 2020  17:50:41  /  UTC+9",0x0013...352df8,0x2968...c4e5a8,1,0.000775,152951039.0
0xfbec...1902cf,38011217,"Sep 09, 2020  17:57:10  /  UTC+9",0xfbec...1902cf,0x2968...c4e5a8,1,0.000775,152951040.0
0x5b95...adf24d,38011479,"Sep 09, 2020  18:01:32  /  UTC+9",0x5b95...adf24d,0x2968...c4e5a8,1,0.000775,152951041.0
0x8cdb...57e61a,38012441,"Sep 09, 2020  18:17:34  /  UTC+9",0x8cdb...57e61a,0x2968...c4e5a8,10,0.000775,152951051.0
0xcd39...ad060c,38012589,"Sep 09, 2020  18:20:02  /  UTC+9",0xcd39...ad060c,0x2968...c4e5a8,-10,0.000775,152951041.0
0xbfdc...621cb5,38012832,"Sep 09, 2020  18:24:05  /  UTC+9",0xbfdc...621cb5,0x2968...c4e5a8,10,0.000775,152951051.0
0x45a9...7d1254,38013160,"Sep 09, 2020  18:29:33  /  UTC+9",0x45a9...7d1254,0x2968...c4e5a8,1,0.000775,152951052.0
0xe762...0ef24c,38013555,"Sep 09, 2020  18:36:08  /  UTC+9",0xe762...0ef24c,0x2968...c4e5a8,288,0.000775,152951340.0
0xd08c...5d3f99,38013622,"Sep 09, 2020  18:37:15  /  UTC+9",0xd08c...5d3f99,0x2968...c4e5a8,1,0.000775,152951341.0
0x2ad0...46a455,38013670,"Sep 09, 2020  18:38:03  /  UTC+9",0x2ad0...46a455,0x2968...c4e5a8,-25000,0.000775,152926341.0
0x2407...84414a,38013743,"Sep 09, 2020  18:39:16  /  UTC+9",0x2407...84414a,0x2968...c4e5a8,-1249,0.000775,152925091.0
0xe029...498799,38014141,"Sep 09, 2020  18:45:54  /  UTC+9",0xe029...498799,0x2968...c4e5a8,10,0.000775,152925101.0
0xfd09...ce0f02,38014274,"Sep 09, 2020  18:48:07  /  UTC+9",0xfd09...ce0f02,0x2968...c4e5a8,1,0.000775,152925102.0
0xd584...5ec20f,38014603,"Sep 09, 2020  18:53:36  /  UTC+9",0xd584...5ec20f,0x2968...c4e5a8,1,0.000775,152925103.0
0xebe6...c3f70d,38014671,"Sep 09, 2020  18:54:44  /  UTC+9",0xebe6...c3f70d,0x2968...c4e5a8,1,0.000775,152925104.0
0xf096...1e4682,38014805,"Sep 09, 2020  18:56:58  /  UTC+9",0xf096...1e4682,0x2968...c4e5a8,1,0.000775,152925105.0
0xfc43...dfa16f,38014828,"Sep 09, 2020  18:57:21  /  UTC+9",0xfc43...dfa16f,0x2968...c4e5a8,-25066,0.000775,152900039.0
0xd5f4...58d830,38015067,"Sep 09, 2020  19:01:20  /  UTC+9",0xd5f4...58d830,0x2968...c4e5a8,100,0.000775,152900139.0
0x0765...b8d9e1,38015277,"Sep 09, 2020  19:04:50  /  UTC+9",0x0765...b8d9e1,0x2968...c4e5a8,-7588,0.000775,152892551.0
0xcbc6...30720c,38015267,"Sep 09, 2020  19:04:40  /  UTC+9",0xcbc6...30720c,0x2968...c4e5a8,1,0.000775,152892551.0
0x71ef...d00193,38015479,"Sep 09, 2020  19:08:12  /  UTC+9",0x71ef...d00193,0x2968...c4e5a8,-1000,0.000775,152891551.0
0xb29d...4d05c7,38015808,"Sep 09, 2020  19:13:41  /  UTC+9",0xb29d...4d05c7,0x2968...c4e5a8,-2679,0.000775,152888872.0
0x13fa...acf8ce,38016043,"Sep 09, 2020  19:17:36  /  UTC+9",0x13fa...acf8ce,0x2968...c4e5a8,1,0.000775,152888873.0
0x8117...7fe065,38016110,"Sep 09, 2020  19:18:43  /  UTC+9",0x8117...7fe065,0x2968...c4e5a8,1,0.000775,152888874.0
0x9ecb...9c6236,38016244,"Sep 09, 2020  19:20:57  /  UTC+9",0x9ecb...9c6236,0x2968...c4e5a8,1,0.000775,152888875.0
0xbb7c...09e81f,38016505,"Sep 09, 2020  19:25:18  /  UTC+9",0xbb7c...09e81f,0x2968...c4e5a8,1228,0.000775,152890103.0
0x1e32...1b4a9c,38016576,"Sep 09, 2020  19:26:29  /  UTC+9",0x1e32...1b4a9c,0x2968...c4e5a8,1,0.000775,152890104.0
0xf2a7...483f64,38016772,"Sep 09, 2020  19:29:45  /  UTC+9",0xf2a7...483f64,0x2968...c4e5a8,1,0.000775,152890055.0
0x4082...f4578b,38016707,"Sep 09, 2020  19:28:40  /  UTC+9",0x4082...f4578b,0x2968...c4e5a8,-50,0.000775,152890055.0
0x9311...8aafcd,38016844,"Sep 09, 2020  19:30:57  /  UTC+9",0x9311...8aafcd,0x2968...c4e5a8,1,0.000775,152890054.0
0x40c9...6f726b,38016840,"Sep 09, 2020  19:30:53  /  UTC+9",0x40c9...6f726b,0x2968...c4e5a8,-2,0.000775,152890054.0
0x3ed6...02e968,38017040,"Sep 09, 2020  19:34:13  /  UTC+9",0x3ed6...02e968,0x2968...c4e5a8,0,0.001315...,152892642.0
0x236b...6bb313,38016979,"Sep 09, 2020  19:33:12  /  UTC+9",0x236b...6bb313,0x2968...c4e5a8,2588,0.000775,152892642.0
0xe66a...682a57,38017311,"Sep 09, 2020  19:38:44  /  UTC+9",0xe66a...682a57,0x2968...c4e5a8,-4300,0.000775,152888342.0
0x09bc...891a05,38017512,"Sep 09, 2020  19:42:05  /  UTC+9",0x09bc...891a05,0x2968...c4e5a8,1,0.000775,152897069.0
0xefc6...7632e2,38017509,"Sep 09, 2020  19:42:02  /  UTC+9",0xefc6...7632e2,0x2968...c4e5a8,8675,0.000775,152897069.0
0xa3e4...709951,38017505,"Sep 09, 2020  19:41:58  /  UTC+9",0xa3e4...709951,0x2968...c4e5a8,50,0.000775,152897069.0
0xe3bb...e8d820,38017514,"Sep 09, 2020  19:42:07  /  UTC+9",0xe3bb...e8d820,0x2968...c4e5a8,-26315,0.000775,152870753.0
0x0fdd...477050,38017587,"Sep 09, 2020  19:43:20  /  UTC+9",0x0fdd...477050,0x2968...c4e5a8,-200,0.000775,152870553.0
0xfb63...f12d6e,38017711,"Sep 09, 2020  19:45:24  /  UTC+9",0xfb63...f12d6e,0x2968...c4e5a8,1,0.000775,152870554.0
0xd917...8b32e2,38017789,"Sep 09, 2020  19:46:42  /  UTC+9",0xd917...8b32e2,0x2968...c4e5a8,-200,0.000775,152870356.0
0x18eb...9b75c2,38017783,"Sep 09, 2020  19:46:36  /  UTC+9",0x18eb...9b75c2,0x2968...c4e5a8,1,0.000775,152870356.0
0xfa8e...efc274,38017850,"Sep 09, 2020  19:47:43  /  UTC+9",0xfa8e...efc274,0x2968...c4e5a8,1,0.000775,152870356.0
0x44ad...1c570d,38018113,"Sep 09, 2020  19:52:06  /  UTC+9",0x44ad...1c570d,0x2968...c4e5a8,2,0.000775,152870358.0
0xfec6...df5cfe,38018316,"Sep 09, 2020  19:55:29  /  UTC+9",0xfec6...df5cfe,0x2968...c4e5a8,1,0.000775,152870359.0
0x170a...d51b8e,38018449,"Sep 09, 2020  19:57:42  /  UTC+9",0x170a...d51b8e,0x2968...c4e5a8,50,0.000775,152870409.0
0x5a22...4dd1e0,38018644,"Sep 09, 2020  20:00:57  /  UTC+9",0x5a22...4dd1e0,0x2968...c4e5a8,1,0.000775,152865410.0
0x398b...64d452,38018619,"Sep 09, 2020  20:00:32  /  UTC+9",0x398b...64d452,0x2968...c4e5a8,-5000,0.000775,152865410.0
0xa90e...8b08cf,38018777,"Sep 09, 2020  20:03:10  /  UTC+9",0xa90e...8b08cf,0x2968...c4e5a8,1,0.000775,152865411.0
0x0067...9cf945,38018916,"Sep 09, 2020  20:05:29  /  UTC+9",0x0067...9cf945,0x2968...c4e5a8,1,0.000775,152865413.0
